510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0,-1186.0
770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0
946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0
1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0
-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0
-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0,-2082.0
-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0,-1356.0
2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0
-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0,-1739.0
